location,target_end_date,reference_date,target,horizon,output_type,output_type_id,value,model
West,2025-12-27,2025-12-13,wk inc rsv hosp,2,quantile,0.75,15,AI4Casting_Hub-Quantile_Baseline
West,2025-12-27,2025-12-13,wk inc rsv hosp,2,quantile,0.9,25,AI4Casting_Hub-Quantile_Baseline
West,2025-12-27,2025-12-13,wk inc rsv hosp,2,quantile,0.975,40,AI4Casting_Hub-Quantile_Baseline
Central,2025-12-27,2025-12-13,wk inc flu hosp,2,quantile,0.025,66,AI4Casting_Hub-Quantile_Baseline
Central,2025-12-27,2025-12-13,wk inc flu hosp,2,quantile,0.1,84,AI4Casting_Hub-Quantile_Baseline
Central,2025-12-27,2025-12-13,wk inc flu hosp,2,quantile,0.25,100,AI4Casting_Hub-Quantile_Baseline
Central,2025-12-27,2025-12-13,wk inc flu hosp,2,quantile,0.5,108,AI4Casting_Hub-Quantile_Baseline
Central,2025-12-27,2025-12-13,wk inc flu hosp,2,quantile,0.75,116,AI4Casting_Hub-Quantile_Baseline
Central,2025-12-27,2025-12-13,wk inc flu hosp,2,quantile,0.9,132,AI4Casting_Hub-Quantile_Baseline
Central,2025-12-27,2025-12-13,wk inc flu hosp,2,quantile,0.975,151,AI4Casting_Hub-Quantile_Baseline
East,2025-12-27,2025-12-13,wk inc flu hosp,2,quantile,0.025,11,AI4Casting_Hub-Quantile_Baseline
East,2025-12-27,2025-12-13,wk inc flu hosp,2,quantile,0.1,27,AI4Casting_Hub-Quantile_Baseline
East,2025-12-27,2025-12-13,wk inc flu hosp,2,quantile,0.25,40,AI4Casting_Hub-Quantile_Baseline
East,2025-12-27,2025-12-13,wk inc flu hosp,2,quantile,0.5,46,AI4Casting_Hub-Quantile_Baseline
East,2025-12-27,2025-12-13,wk inc flu hosp,2,quantile,0.75,52,AI4Casting_Hub-Quantile_Baseline
East,2025-12-27,2025-12-13,wk inc flu hosp,2,quantile,0.9,65,AI4Casting_Hub-Quantile_Baseline
East,2025-12-27,2025-12-13,wk inc flu hosp,2,quantile,0.975,81,AI4Casting_Hub-Quantile_Baseline
North East,2025-12-27,2025-12-13,wk inc flu hosp,2,quantile,0.025,0,AI4Casting_Hub-Quantile_Baseline
North East,2025-12-27,2025-12-13,wk inc flu hosp,2,quantile,0.1,8,AI4Casting_Hub-Quantile_Baseline
North East,2025-12-27,2025-12-13,wk inc flu hosp,2,quantile,0.25,13,AI4Casting_Hub-Quantile_Baseline
North East,2025-12-27,2025-12-13,wk inc flu hosp,2,quantile,0.5,16,AI4Casting_Hub-Quantile_Baseline
North East,2025-12-27,2025-12-13,wk inc flu hosp,2,quantile,0.75,19,AI4Casting_Hub-Quantile_Baseline
North East,2025-12-27,2025-12-13,wk inc flu hosp,2,quantile,0.9,24,AI4Casting_Hub-Quantile_Baseline
North East,2025-12-27,2025-12-13,wk inc flu hosp,2,quantile,0.975,35,AI4Casting_Hub-Quantile_Baseline
North West,2025-12-27,2025-12-13,wk inc flu hosp,2,quantile,0.025,0,AI4Casting_Hub-Quantile_Baseline
North West,2025-12-27,2025-12-13,wk inc flu hosp,2,quantile,0.1,0,AI4Casting_Hub-Quantile_Baseline
North West,2025-12-27,2025-12-13,wk inc flu hosp,2,quantile,0.25,3,AI4Casting_Hub-Quantile_Baseline
North West,2025-12-27,2025-12-13,wk inc flu hosp,2,quantile,0.5,4,AI4Casting_Hub-Quantile_Baseline
North West,2025-12-27,2025-12-13,wk inc flu hosp,2,quantile,0.75,5,AI4Casting_Hub-Quantile_Baseline
North West,2025-12-27,2025-12-13,wk inc flu hosp,2,quantile,0.9,8,AI4Casting_Hub-Quantile_Baseline
North West,2025-12-27,2025-12-13,wk inc flu hosp,2,quantile,0.975,13,AI4Casting_Hub-Quantile_Baseline
Ontario,2025-12-27,2025-12-13,wk inc flu hosp,2,quantile,0.025,230,AI4Casting_Hub-Quantile_Baseline
Ontario,2025-12-27,2025-12-13,wk inc flu hosp,2,quantile,0.1,307,AI4Casting_Hub-Quantile_Baseline
Ontario,2025-12-27,2025-12-13,wk inc flu hosp,2,quantile,0.25,365,AI4Casting_Hub-Quantile_Baseline
Ontario,2025-12-27,2025-12-13,wk inc flu hosp,2,quantile,0.5,395,AI4Casting_Hub-Quantile_Baseline
Ontario,2025-12-27,2025-12-13,wk inc flu hosp,2,quantile,0.75,425,AI4Casting_Hub-Quantile_Baseline
Ontario,2025-12-27,2025-12-13,wk inc flu hosp,2,quantile,0.9,484,AI4Casting_Hub-Quantile_Baseline
Ontario,2025-12-27,2025-12-13,wk inc flu hosp,2,quantile,0.975,558,AI4Casting_Hub-Quantile_Baseline
Toronto,2025-12-27,2025-12-13,wk inc flu hosp,2,quantile,0.025,35,AI4Casting_Hub-Quantile_Baseline
Toronto,2025-12-27,2025-12-13,wk inc flu hosp,2,quantile,0.1,58,AI4Casting_Hub-Quantile_Baseline
Toronto,2025-12-27,2025-12-13,wk inc flu hosp,2,quantile,0.25,70,AI4Casting_Hub-Quantile_Baseline
Toronto,2025-12-27,2025-12-13,wk inc flu hosp,2,quantile,0.5,77,AI4Casting_Hub-Quantile_Baseline
Toronto,2025-12-27,2025-12-13,wk inc flu hosp,2,quantile,0.75,84,AI4Casting_Hub-Quantile_Baseline
Toronto,2025-12-27,2025-12-13,wk inc flu hosp,2,quantile,0.9,96,AI4Casting_Hub-Quantile_Baseline
Toronto,2025-12-27,2025-12-13,wk inc flu hosp,2,quantile,0.975,119,AI4Casting_Hub-Quantile_Baseline
West,2025-12-27,2025-12-13,wk inc flu hosp,2,quantile,0.025,92,AI4Casting_Hub-Quantile_Baseline
West,2025-12-27,2025-12-13,wk inc flu hosp,2,quantile,0.1,115,AI4Casting_Hub-Quantile_Baseline
West,2025-12-27,2025-12-13,wk inc flu hosp,2,quantile,0.25,132,AI4Casting_Hub-Quantile_Baseline
West,2025-12-27,2025-12-13,wk inc flu hosp,2,quantile,0.5,143,AI4Casting_Hub-Quantile_Baseline
West,2025-12-27,2025-12-13,wk inc flu hosp,2,quantile,0.75,154,AI4Casting_Hub-Quantile_Baseline
West,2025-12-27,2025-12-13,wk inc flu hosp,2,quantile,0.9,171,AI4Casting_Hub-Quantile_Baseline
West,2025-12-27,2025-12-13,wk inc flu hosp,2,quantile,0.975,194,AI4Casting_Hub-Quantile_Baseline
Central,2025-12-20,2025-12-13,wk inc covid hosp,1,quantile,0.025,0,AI4Casting_Hub-Quantile_Baseline
Central,2025-12-20,2025-12-13,wk inc covid hosp,1,quantile,0.1,5,AI4Casting_Hub-Quantile_Baseline
Central,2025-12-20,2025-12-13,wk inc covid hosp,1,quantile,0.25,34,AI4Casting_Hub-Quantile_Baseline
Central,2025-12-20,2025-12-13,wk inc covid hosp,1,quantile,0.5,57,AI4Casting_Hub-Quantile_Baseline
Central,2025-12-20,2025-12-13,wk inc covid hosp,1,quantile,0.75,81,AI4Casting_Hub-Quantile_Baseline
Central,2025-12-20,2025-12-13,wk inc covid hosp,1,quantile,0.9,113,AI4Casting_Hub-Quantile_Baseline
Central,2025-12-20,2025-12-13,wk inc covid hosp,1,quantile,0.975,172,AI4Casting_Hub-Quantile_Baseline
East,2025-12-20,2025-12-13,wk inc covid hosp,1,quantile,0.025,0,AI4Casting_Hub-Quantile_Baseline
East,2025-12-20,2025-12-13,wk inc covid hosp,1,quantile,0.1,14,AI4Casting_Hub-Quantile_Baseline
East,2025-12-20,2025-12-13,wk inc covid hosp,1,quantile,0.25,41,AI4Casting_Hub-Quantile_Baseline
East,2025-12-20,2025-12-13,wk inc covid hosp,1,quantile,0.5,59,AI4Casting_Hub-Quantile_Baseline
East,2025-12-20,2025-12-13,wk inc covid hosp,1,quantile,0.75,77,AI4Casting_Hub-Quantile_Baseline
East,2025-12-20,2025-12-13,wk inc covid hosp,1,quantile,0.9,105,AI4Casting_Hub-Quantile_Baseline
East,2025-12-20,2025-12-13,wk inc covid hosp,1,quantile,0.975,148,AI4Casting_Hub-Quantile_Baseline
North East,2025-12-20,2025-12-13,wk inc covid hosp,1,quantile,0.025,0,AI4Casting_Hub-Quantile_Baseline
North East,2025-12-20,2025-12-13,wk inc covid hosp,1,quantile,0.1,0,AI4Casting_Hub-Quantile_Baseline
North East,2025-12-20,2025-12-13,wk inc covid hosp,1,quantile,0.25,6,AI4Casting_Hub-Quantile_Baseline
North East,2025-12-20,2025-12-13,wk inc covid hosp,1,quantile,0.5,13,AI4Casting_Hub-Quantile_Baseline
North East,2025-12-20,2025-12-13,wk inc covid hosp,1,quantile,0.75,20,AI4Casting_Hub-Quantile_Baseline
North East,2025-12-20,2025-12-13,wk inc covid hosp,1,quantile,0.9,30,AI4Casting_Hub-Quantile_Baseline
North East,2025-12-20,2025-12-13,wk inc covid hosp,1,quantile,0.975,45,AI4Casting_Hub-Quantile_Baseline
North West,2025-12-20,2025-12-13,wk inc covid hosp,1,quantile,0.025,0,AI4Casting_Hub-Quantile_Baseline
North West,2025-12-20,2025-12-13,wk inc covid hosp,1,quantile,0.1,0,AI4Casting_Hub-Quantile_Baseline
North West,2025-12-20,2025-12-13,wk inc covid hosp,1,quantile,0.25,0,AI4Casting_Hub-Quantile_Baseline
North West,2025-12-20,2025-12-13,wk inc covid hosp,1,quantile,0.5,3,AI4Casting_Hub-Quantile_Baseline
North West,2025-12-20,2025-12-13,wk inc covid hosp,1,quantile,0.75,7,AI4Casting_Hub-Quantile_Baseline
North West,2025-12-20,2025-12-13,wk inc covid hosp,1,quantile,0.9,12,AI4Casting_Hub-Quantile_Baseline
North West,2025-12-20,2025-12-13,wk inc covid hosp,1,quantile,0.975,20,AI4Casting_Hub-Quantile_Baseline
Ontario,2025-12-20,2025-12-13,wk inc covid hosp,1,quantile,0.025,0,AI4Casting_Hub-Quantile_Baseline
Ontario,2025-12-20,2025-12-13,wk inc covid hosp,1,quantile,0.1,99,AI4Casting_Hub-Quantile_Baseline
Ontario,2025-12-20,2025-12-13,wk inc covid hosp,1,quantile,0.25,234,AI4Casting_Hub-Quantile_Baseline
Ontario,2025-12-20,2025-12-13,wk inc covid hosp,1,quantile,0.5,322,AI4Casting_Hub-Quantile_Baseline
Ontario,2025-12-20,2025-12-13,wk inc covid hosp,1,quantile,0.75,410,AI4Casting_Hub-Quantile_Baseline
Ontario,2025-12-20,2025-12-13,wk inc covid hosp,1,quantile,0.9,550,AI4Casting_Hub-Quantile_Baseline
Ontario,2025-12-20,2025-12-13,wk inc covid hosp,1,quantile,0.975,772,AI4Casting_Hub-Quantile_Baseline
Toronto,2025-12-20,2025-12-13,wk inc covid hosp,1,quantile,0.025,0,AI4Casting_Hub-Quantile_Baseline
Toronto,2025-12-20,2025-12-13,wk inc covid hosp,1,quantile,0.1,10,AI4Casting_Hub-Quantile_Baseline
Toronto,2025-12-20,2025-12-13,wk inc covid hosp,1,quantile,0.25,53,AI4Casting_Hub-Quantile_Baseline
Toronto,2025-12-20,2025-12-13,wk inc covid hosp,1,quantile,0.5,81,AI4Casting_Hub-Quantile_Baseline
Toronto,2025-12-20,2025-12-13,wk inc covid hosp,1,quantile,0.75,109,AI4Casting_Hub-Quantile_Baseline
Toronto,2025-12-20,2025-12-13,wk inc covid hosp,1,quantile,0.9,157,AI4Casting_Hub-Quantile_Baseline
Toronto,2025-12-20,2025-12-13,wk inc covid hosp,1,quantile,0.975,233,AI4Casting_Hub-Quantile_Baseline
West,2025-12-20,2025-12-13,wk inc covid hosp,1,quantile,0.025,0,AI4Casting_Hub-Quantile_Baseline
West,2025-12-20,2025-12-13,wk inc covid hosp,1,quantile,0.1,37,AI4Casting_Hub-Quantile_Baseline
West,2025-12-20,2025-12-13,wk inc covid hosp,1,quantile,0.25,78,AI4Casting_Hub-Quantile_Baseline
West,2025-12-20,2025-12-13,wk inc covid hosp,1,quantile,0.5,105,AI4Casting_Hub-Quantile_Baseline
West,2025-12-20,2025-12-13,wk inc covid hosp,1,quantile,0.75,133,AI4Casting_Hub-Quantile_Baseline
West,2025-12-20,2025-12-13,wk inc covid hosp,1,quantile,0.9,174,AI4Casting_Hub-Quantile_Baseline
West,2025-12-20,2025-12-13,wk inc covid hosp,1,quantile,0.975,238,AI4Casting_Hub-Quantile_Baseline
Central,2025-12-20,2025-12-13,wk inc rsv hosp,1,quantile,0.025,0,AI4Casting_Hub-Quantile_Baseline
Central,2025-12-20,2025-12-13,wk inc rsv hosp,1,quantile,0.1,2,AI4Casting_Hub-Quantile_Baseline
Central,2025-12-20,2025-12-13,wk inc rsv hosp,1,quantile,0.25,8,AI4Casting_Hub-Quantile_Baseline
Central,2025-12-20,2025-12-13,wk inc rsv hosp,1,quantile,0.5,11,AI4Casting_Hub-Quantile_Baseline
Central,2025-12-20,2025-12-13,wk inc rsv hosp,1,quantile,0.75,14,AI4Casting_Hub-Quantile_Baseline
Central,2025-12-20,2025-12-13,wk inc rsv hosp,1,quantile,0.9,20,AI4Casting_Hub-Quantile_Baseline
Central,2025-12-20,2025-12-13,wk inc rsv hosp,1,quantile,0.975,29,AI4Casting_Hub-Quantile_Baseline
East,2025-12-20,2025-12-13,wk inc rsv hosp,1,quantile,0.025,0,AI4Casting_Hub-Quantile_Baseline
East,2025-12-20,2025-12-13,wk inc rsv hosp,1,quantile,0.1,7,AI4Casting_Hub-Quantile_Baseline
East,2025-12-20,2025-12-13,wk inc rsv hosp,1,quantile,0.25,12,AI4Casting_Hub-Quantile_Baseline
East,2025-12-20,2025-12-13,wk inc rsv hosp,1,quantile,0.5,14,AI4Casting_Hub-Quantile_Baseline
East,2025-12-20,2025-12-13,wk inc rsv hosp,1,quantile,0.75,16,AI4Casting_Hub-Quantile_Baseline
East,2025-12-20,2025-12-13,wk inc rsv hosp,1,quantile,0.9,21,AI4Casting_Hub-Quantile_Baseline
East,2025-12-20,2025-12-13,wk inc rsv hosp,1,quantile,0.975,32,AI4Casting_Hub-Quantile_Baseline
North East,2025-12-20,2025-12-13,wk inc rsv hosp,1,quantile,0.025,0,AI4Casting_Hub-Quantile_Baseline
North East,2025-12-20,2025-12-13,wk inc rsv hosp,1,quantile,0.1,0,AI4Casting_Hub-Quantile_Baseline
North East,2025-12-20,2025-12-13,wk inc rsv hosp,1,quantile,0.25,0,AI4Casting_Hub-Quantile_Baseline
North East,2025-12-20,2025-12-13,wk inc rsv hosp,1,quantile,0.5,1,AI4Casting_Hub-Quantile_Baseline
North East,2025-12-20,2025-12-13,wk inc rsv hosp,1,quantile,0.75,2,AI4Casting_Hub-Quantile_Baseline
North East,2025-12-20,2025-12-13,wk inc rsv hosp,1,quantile,0.9,4,AI4Casting_Hub-Quantile_Baseline
North East,2025-12-20,2025-12-13,wk inc rsv hosp,1,quantile,0.975,7,AI4Casting_Hub-Quantile_Baseline
North West,2025-12-20,2025-12-13,wk inc rsv hosp,1,quantile,0.025,0,AI4Casting_Hub-Quantile_Baseline
North West,2025-12-20,2025-12-13,wk inc rsv hosp,1,quantile,0.1,0,AI4Casting_Hub-Quantile_Baseline
North West,2025-12-20,2025-12-13,wk inc rsv hosp,1,quantile,0.25,0,AI4Casting_Hub-Quantile_Baseline
North West,2025-12-20,2025-12-13,wk inc rsv hosp,1,quantile,0.5,0,AI4Casting_Hub-Quantile_Baseline
North West,2025-12-20,2025-12-13,wk inc rsv hosp,1,quantile,0.75,1,AI4Casting_Hub-Quantile_Baseline
North West,2025-12-20,2025-12-13,wk inc rsv hosp,1,quantile,0.9,2,AI4Casting_Hub-Quantile_Baseline
North West,2025-12-20,2025-12-13,wk inc rsv hosp,1,quantile,0.975,4,AI4Casting_Hub-Quantile_Baseline
Ontario,2025-12-20,2025-12-13,wk inc rsv hosp,1,quantile,0.025,0,AI4Casting_Hub-Quantile_Baseline
Ontario,2025-12-20,2025-12-13,wk inc rsv hosp,1,quantile,0.1,22,AI4Casting_Hub-Quantile_Baseline
Ontario,2025-12-20,2025-12-13,wk inc rsv hosp,1,quantile,0.25,41,AI4Casting_Hub-Quantile_Baseline
Ontario,2025-12-20,2025-12-13,wk inc rsv hosp,1,quantile,0.5,52,AI4Casting_Hub-Quantile_Baseline
Ontario,2025-12-20,2025-12-13,wk inc rsv hosp,1,quantile,0.75,62,AI4Casting_Hub-Quantile_Baseline
Ontario,2025-12-20,2025-12-13,wk inc rsv hosp,1,quantile,0.9,83,AI4Casting_Hub-Quantile_Baseline
Ontario,2025-12-20,2025-12-13,wk inc rsv hosp,1,quantile,0.975,109,AI4Casting_Hub-Quantile_Baseline
Toronto,2025-12-20,2025-12-13,wk inc rsv hosp,1,quantile,0.025,0,AI4Casting_Hub-Quantile_Baseline
Toronto,2025-12-20,2025-12-13,wk inc rsv hosp,1,quantile,0.1,6,AI4Casting_Hub-Quantile_Baseline
Toronto,2025-12-20,2025-12-13,wk inc rsv hosp,1,quantile,0.25,11,AI4Casting_Hub-Quantile_Baseline
Toronto,2025-12-20,2025-12-13,wk inc rsv hosp,1,quantile,0.5,14,AI4Casting_Hub-Quantile_Baseline
Toronto,2025-12-20,2025-12-13,wk inc rsv hosp,1,quantile,0.75,17,AI4Casting_Hub-Quantile_Baseline
Toronto,2025-12-20,2025-12-13,wk inc rsv hosp,1,quantile,0.9,22,AI4Casting_Hub-Quantile_Baseline
Toronto,2025-12-20,2025-12-13,wk inc rsv hosp,1,quantile,0.975,30,AI4Casting_Hub-Quantile_Baseline
West,2025-12-20,2025-12-13,wk inc rsv hosp,1,quantile,0.025,0,AI4Casting_Hub-Quantile_Baseline
West,2025-12-20,2025-12-13,wk inc rsv hosp,1,quantile,0.1,0,AI4Casting_Hub-Quantile_Baseline
West,2025-12-20,2025-12-13,wk inc rsv hosp,1,quantile,0.25,5,AI4Casting_Hub-Quantile_Baseline
West,2025-12-20,2025-12-13,wk inc rsv hosp,1,quantile,0.5,9,AI4Casting_Hub-Quantile_Baseline
West,2025-12-20,2025-12-13,wk inc rsv hosp,1,quantile,0.75,13,AI4Casting_Hub-Quantile_Baseline
West,2025-12-20,2025-12-13,wk inc rsv hosp,1,quantile,0.9,20,AI4Casting_Hub-Quantile_Baseline
West,2025-12-20,2025-12-13,wk inc rsv hosp,1,quantile,0.975,37,AI4Casting_Hub-Quantile_Baseline
Central,2025-12-20,2025-12-13,wk inc flu hosp,1,quantile,0.025,72,AI4Casting_Hub-Quantile_Baseline
Central,2025-12-20,2025-12-13,wk inc flu hosp,1,quantile,0.1,89,AI4Casting_Hub-Quantile_Baseline
Central,2025-12-20,2025-12-13,wk inc flu hosp,1,quantile,0.25,103,AI4Casting_Hub-Quantile_Baseline
Central,2025-12-20,2025-12-13,wk inc flu hosp,1,quantile,0.5,108,AI4Casting_Hub-Quantile_Baseline
Central,2025-12-20,2025-12-13,wk inc flu hosp,1,quantile,0.75,113,AI4Casting_Hub-Quantile_Baseline
Central,2025-12-20,2025-12-13,wk inc flu hosp,1,quantile,0.9,127,AI4Casting_Hub-Quantile_Baseline
Central,2025-12-20,2025-12-13,wk inc flu hosp,1,quantile,0.975,144,AI4Casting_Hub-Quantile_Baseline
East,2025-12-20,2025-12-13,wk inc flu hosp,1,quantile,0.025,15,AI4Casting_Hub-Quantile_Baseline
East,2025-12-20,2025-12-13,wk inc flu hosp,1,quantile,0.1,31,AI4Casting_Hub-Quantile_Baseline
East,2025-12-20,2025-12-13,wk inc flu hosp,1,quantile,0.25,43,AI4Casting_Hub-Quantile_Baseline
East,2025-12-20,2025-12-13,wk inc flu hosp,1,quantile,0.5,46,AI4Casting_Hub-Quantile_Baseline
East,2025-12-20,2025-12-13,wk inc flu hosp,1,quantile,0.75,49,AI4Casting_Hub-Quantile_Baseline
East,2025-12-20,2025-12-13,wk inc flu hosp,1,quantile,0.9,61,AI4Casting_Hub-Quantile_Baseline
East,2025-12-20,2025-12-13,wk inc flu hosp,1,quantile,0.975,77,AI4Casting_Hub-Quantile_Baseline
North East,2025-12-20,2025-12-13,wk inc flu hosp,1,quantile,0.025,0,AI4Casting_Hub-Quantile_Baseline
North East,2025-12-20,2025-12-13,wk inc flu hosp,1,quantile,0.1,10,AI4Casting_Hub-Quantile_Baseline
North East,2025-12-20,2025-12-13,wk inc flu hosp,1,quantile,0.25,15,AI4Casting_Hub-Quantile_Baseline
North East,2025-12-20,2025-12-13,wk inc flu hosp,1,quantile,0.5,16,AI4Casting_Hub-Quantile_Baseline
North East,2025-12-20,2025-12-13,wk inc flu hosp,1,quantile,0.75,17,AI4Casting_Hub-Quantile_Baseline
North East,2025-12-20,2025-12-13,wk inc flu hosp,1,quantile,0.9,22,AI4Casting_Hub-Quantile_Baseline
North East,2025-12-20,2025-12-13,wk inc flu hosp,1,quantile,0.975,32,AI4Casting_Hub-Quantile_Baseline
North West,2025-12-20,2025-12-13,wk inc flu hosp,1,quantile,0.025,0,AI4Casting_Hub-Quantile_Baseline
North West,2025-12-20,2025-12-13,wk inc flu hosp,1,quantile,0.1,1,AI4Casting_Hub-Quantile_Baseline
North West,2025-12-20,2025-12-13,wk inc flu hosp,1,quantile,0.25,3,AI4Casting_Hub-Quantile_Baseline
North West,2025-12-20,2025-12-13,wk inc flu hosp,1,quantile,0.5,4,AI4Casting_Hub-Quantile_Baseline
North West,2025-12-20,2025-12-13,wk inc flu hosp,1,quantile,0.75,5,AI4Casting_Hub-Quantile_Baseline
North West,2025-12-20,2025-12-13,wk inc flu hosp,1,quantile,0.9,7,AI4Casting_Hub-Quantile_Baseline
North West,2025-12-20,2025-12-13,wk inc flu hosp,1,quantile,0.975,11,AI4Casting_Hub-Quantile_Baseline
Ontario,2025-12-20,2025-12-13,wk inc flu hosp,1,quantile,0.025,266,AI4Casting_Hub-Quantile_Baseline
Ontario,2025-12-20,2025-12-13,wk inc flu hosp,1,quantile,0.1,322,AI4Casting_Hub-Quantile_Baseline
Ontario,2025-12-20,2025-12-13,wk inc flu hosp,1,quantile,0.25,377,AI4Casting_Hub-Quantile_Baseline
Ontario,2025-12-20,2025-12-13,wk inc flu hosp,1,quantile,0.5,395,AI4Casting_Hub-Quantile_Baseline
Ontario,2025-12-20,2025-12-13,wk inc flu hosp,1,quantile,0.75,413,AI4Casting_Hub-Quantile_Baseline
Ontario,2025-12-20,2025-12-13,wk inc flu hosp,1,quantile,0.9,468,AI4Casting_Hub-Quantile_Baseline
Ontario,2025-12-20,2025-12-13,wk inc flu hosp,1,quantile,0.975,523,AI4Casting_Hub-Quantile_Baseline
Toronto,2025-12-20,2025-12-13,wk inc flu hosp,1,quantile,0.025,41,AI4Casting_Hub-Quantile_Baseline
Toronto,2025-12-20,2025-12-13,wk inc flu hosp,1,quantile,0.1,62,AI4Casting_Hub-Quantile_Baseline
Toronto,2025-12-20,2025-12-13,wk inc flu hosp,1,quantile,0.25,72,AI4Casting_Hub-Quantile_Baseline
Toronto,2025-12-20,2025-12-13,wk inc flu hosp,1,quantile,0.5,77,AI4Casting_Hub-Quantile_Baseline
Toronto,2025-12-20,2025-12-13,wk inc flu hosp,1,quantile,0.75,82,AI4Casting_Hub-Quantile_Baseline
Toronto,2025-12-20,2025-12-13,wk inc flu hosp,1,quantile,0.9,92,AI4Casting_Hub-Quantile_Baseline
Toronto,2025-12-20,2025-12-13,wk inc flu hosp,1,quantile,0.975,113,AI4Casting_Hub-Quantile_Baseline
West,2025-12-20,2025-12-13,wk inc flu hosp,1,quantile,0.025,99,AI4Casting_Hub-Quantile_Baseline
West,2025-12-20,2025-12-13,wk inc flu hosp,1,quantile,0.1,122,AI4Casting_Hub-Quantile_Baseline
West,2025-12-20,2025-12-13,wk inc flu hosp,1,quantile,0.25,137,AI4Casting_Hub-Quantile_Baseline
West,2025-12-20,2025-12-13,wk inc flu hosp,1,quantile,0.5,143,AI4Casting_Hub-Quantile_Baseline
West,2025-12-20,2025-12-13,wk inc flu hosp,1,quantile,0.75,149,AI4Casting_Hub-Quantile_Baseline
West,2025-12-20,2025-12-13,wk inc flu hosp,1,quantile,0.9,164,AI4Casting_Hub-Quantile_Baseline
West,2025-12-20,2025-12-13,wk inc flu hosp,1,quantile,0.975,187,AI4Casting_Hub-Quantile_Baseline
Central,2025-12-13,2025-12-13,wk inc covid hosp,0,quantile,0.025,0,AI4Casting_Hub-Quantile_Baseline
Central,2025-12-13,2025-12-13,wk inc covid hosp,0,quantile,0.1,21,AI4Casting_Hub-Quantile_Baseline
Central,2025-12-13,2025-12-13,wk inc covid hosp,0,quantile,0.25,45,AI4Casting_Hub-Quantile_Baseline
Central,2025-12-13,2025-12-13,wk inc covid hosp,0,quantile,0.5,57,AI4Casting_Hub-Quantile_Baseline
Central,2025-12-13,2025-12-13,wk inc covid hosp,0,quantile,0.75,69,AI4Casting_Hub-Quantile_Baseline
Central,2025-12-13,2025-12-13,wk inc covid hosp,0,quantile,0.9,93,AI4Casting_Hub-Quantile_Baseline
Central,2025-12-13,2025-12-13,wk inc covid hosp,0,quantile,0.975,138,AI4Casting_Hub-Quantile_Baseline
East,2025-12-13,2025-12-13,wk inc covid hosp,0,quantile,0.025,0,AI4Casting_Hub-Quantile_Baseline
East,2025-12-13,2025-12-13,wk inc covid hosp,0,quantile,0.1,33,AI4Casting_Hub-Quantile_Baseline
East,2025-12-13,2025-12-13,wk inc covid hosp,0,quantile,0.25,49,AI4Casting_Hub-Quantile_Baseline
East,2025-12-13,2025-12-13,wk inc covid hosp,0,quantile,0.5,59,AI4Casting_Hub-Quantile_Baseline
East,2025-12-13,2025-12-13,wk inc covid hosp,0,quantile,0.75,69,AI4Casting_Hub-Quantile_Baseline
East,2025-12-13,2025-12-13,wk inc covid hosp,0,quantile,0.9,85,AI4Casting_Hub-Quantile_Baseline
East,2025-12-13,2025-12-13,wk inc covid hosp,0,quantile,0.975,121,AI4Casting_Hub-Quantile_Baseline
North East,2025-12-13,2025-12-13,wk inc covid hosp,0,quantile,0.025,0,AI4Casting_Hub-Quantile_Baseline
North East,2025-12-13,2025-12-13,wk inc covid hosp,0,quantile,0.1,2,AI4Casting_Hub-Quantile_Baseline
North East,2025-12-13,2025-12-13,wk inc covid hosp,0,quantile,0.25,9,AI4Casting_Hub-Quantile_Baseline
North East,2025-12-13,2025-12-13,wk inc covid hosp,0,quantile,0.5,13,AI4Casting_Hub-Quantile_Baseline
North East,2025-12-13,2025-12-13,wk inc covid hosp,0,quantile,0.75,17,AI4Casting_Hub-Quantile_Baseline
North East,2025-12-13,2025-12-13,wk inc covid hosp,0,quantile,0.9,24,AI4Casting_Hub-Quantile_Baseline
North East,2025-12-13,2025-12-13,wk inc covid hosp,0,quantile,0.975,38,AI4Casting_Hub-Quantile_Baseline
North West,2025-12-13,2025-12-13,wk inc covid hosp,0,quantile,0.025,0,AI4Casting_Hub-Quantile_Baseline
North West,2025-12-13,2025-12-13,wk inc covid hosp,0,quantile,0.1,0,AI4Casting_Hub-Quantile_Baseline
North West,2025-12-13,2025-12-13,wk inc covid hosp,0,quantile,0.25,1,AI4Casting_Hub-Quantile_Baseline
North West,2025-12-13,2025-12-13,wk inc covid hosp,0,quantile,0.5,3,AI4Casting_Hub-Quantile_Baseline
North West,2025-12-13,2025-12-13,wk inc covid hosp,0,quantile,0.75,5,AI4Casting_Hub-Quantile_Baseline
North West,2025-12-13,2025-12-13,wk inc covid hosp,0,quantile,0.9,9,AI4Casting_Hub-Quantile_Baseline
North West,2025-12-13,2025-12-13,wk inc covid hosp,0,quantile,0.975,15,AI4Casting_Hub-Quantile_Baseline
Ontario,2025-12-13,2025-12-13,wk inc covid hosp,0,quantile,0.025,13,AI4Casting_Hub-Quantile_Baseline
